"IndividualId","Time [min]","Organism|PeripheralVenousBlood|Midazolam|Plasma (Peripheral Venous Blood) [µmol/l]","Organism|PeripheralVenousBlood|Rifampicin|Plasma (Peripheral Venous Blood) [µmol/l]","Organism|VenousBlood|Plasma|Midazolam|Concentration in container [µmol/l]","Organism|VenousBlood|Plasma|Rifampicin|Concentration in container [µmol/l]","Organism|Lumen|Midazolam|Fraction of oral drug mass absorbed into mucosa","Organism|Lumen|Rifampicin|Fraction of oral drug mass absorbed into mucosa"
0,189,0,0.05692938,0,0.0570321,0,0.9692333
0,192,0,0.0563512,0,0.05645097,0,0.9698215
0,195,0,0.05577905,0,0.05587619,0,0.970404
0,198,0,0.0552131,0,0.05530785,0,0.9709812
0,201,0,0.05465346,0,0.05474605,0,0.9715531
0,204,0,0.05410021,0,0.05419084,0,0.9721199
0,207,0,0.05355343,0,0.05364227,0,0.9726816
0,210,0,0.05301316,0,0.05310036,0,0.9732385
0,213,0,0.05247943,0,0.05256511,0,0.9737905
0,216,0,0.05195225,0,0.05203651,0,0.9743378
0,219,0,0.05143161,0,0.05151454,0,0.9748805
0,222,0,0.0509175,0,0.05099918,0,0.9754186
0,225,0,0.05040989,0,0.05049038,0,0.9759523
0,228,0,0.04990875,0,0.0499881,0,0.9764815
0,231,0,0.04941402,0,0.04949228,0,0.9770064
0,234,0,0.04892566,0,0.04900286,0,0.977527
0,237,0,0.04844361,0,0.04851978,0,0.9780434
0,240,0,0.0479678,0,0.04804296,0,0.9785556
0,243,0,0.04749817,0,0.04757234,0,0.9790636
0,246,0,0.04703464,0,0.04710783,0,0.9795676
0,249,0,0.04657714,0,0.04664935,0,0.9800676
0,252,0,0.04612561,0,0.04619684,0,0.9805635
0,255,0,0.04567994,0,0.04575019,0,0.9810556
0,258,0,0.04524007,0,0.04530935,0,0.9815437
0,261,0,0.04480591,0,0.0448742,0,0.9820279
0,264,0,0.04437738,0,0.04444469,0,0.9825084
0,267,0,0.0439544,0,0.04402071,0,0.982985
0,270,0,0.04353688,0,0.04360219,0,0.9834579
0,273,0,0.04312475,0,0.04318903,0,0.9839271
0,276,0,0.04271791,0,0.04278117,0,0.9843926
0,279,0,0.04231629,0,0.0423785,0,0.9848544
0,282,0,0.0419198,0,0.04198096,0,0.9853126
0,285,0,0.04152836,0,0.04158845,0,0.9857672
0,288,0,0.04114188,0,0.04120089,0,0.9862183
0,291,0,0.0407603,0,0.04081822,0,0.9866658
0,294,0,0.04038352,0,0.04044034,0,0.9871099
0,297,0,0.04001148,0,0.04006718,0,0.9875504
0,300,0,0.03964409,0,0.03969866,0,0.9879876
0,303,0,0.03928128,0,0.03933471,0,0.9884213
0,306,0,0.03892297,0,0.03897525,0,0.9888515
0,309,0,0.0385691,0,0.0386202,0,0.9892785
0,312,0,0.03821957,0,0.03826951,0,0.9897021
0,315,0,0.03787434,0,0.03792309,0,0.9901224
0,318,0,0.03753332,0,0.03758087,0,0.9905394
0,321,0,0.03719645,0,0.03724279,0,0.9909532
0,324,0,0.03686365,0,0.03690877,0,0.9913637
0,327,0,0.03653487,0,0.03657876,0,0.991771
0,330,0,0.03621003,0,0.03625268,0,0.9921752
0,333,0,0.03588908,0,0.03593048,0,0.9925761
0,336,0,0.03557194,0,0.0356121,0,0.992974
0,339,0,0.03525856,0,0.03529746,0,0.9933687
0,342,0,0.03494887,0,0.03498651,0,0.9937603
0,345,0,0.03464283,0,0.03467919,0,0.9941489
0,348,0,0.03434036,0,0.03437544,0,0.9945344
0,351,0,0.03404141,0,0.03407521,0,0.9949169
0,354,0,0.03374593,0,0.03377844,0,0.9952964
0,357,0,0.03345386,0,0.03348508,0,0.9956729
0,360,0,0.03316515,0,0.03319507,0,0.9960464
0,363,0,0.03287974,0,0.03290837,0,0.996417
0,366,0,0.03259758,0,0.03262491,0,0.9967847
0,369,0,0.03231863,0,0.03234465,0,0.9971495
0,372,0,0.03204283,0,0.03206755,0,0.9975114
0,375,0,0.03177013,0,0.03179355,0,0.9978706
0,378,0,0.0315005,0,0.0315226,0,0.9982268
0,381,0,0.03123387,0,0.03125466,0,0.9985802
0,384,0,0.0309702,0,0.03098969,0,0.9989309
0,387,0,0.03070946,0,0.03072763,0,0.9992788
0,390,0,0.03045159,0,0.03046845,0,0.9996239
0,393,0,0.03019656,0,0.03021211,0,0.9999663
0,396,0,0.02994432,0,0.02995856,0,1.000306
0,399,0,0.02969482,0,0.02970776,0,1.000643
0,402,0,0.02944803,0,0.02945966,0,1.000977
0,405,0,0.02920392,0,0.02921424,0,1.001309
0,408,0,0.02896243,0,0.02897145,0,1.001638
0,411,0,0.02872354,0,0.02873126,0,1.001964
0,414,0,0.0284872,0,0.02849363,0,1.002288
0,417,0,0.02825338,0,0.02825851,0,1.002609
0,420,0,0.02802204,0,0.02802588,0,1.002928
0,423,0,0.02779315,0,0.0277957,0,1.003244
0,426,0,0.02756667,0,0.02756794,0,1.003558
0,429,0,0.02734257,0,0.02734256,0,1.003869
0,432,0,0.02712082,0,0.02711953,0,1.004178
0,435,0,0.02690138,0,0.02689881,0,1.004484
0,438,0,0.02668421,0,0.02668039,0,1.004788
0,441,0,0.0264693,0,0.02646421,0,1.005089
0,444,0,0.02625661,0,0.02625026,0,1.005388
0,447,0,0.0260461,0,0.0260385,0,1.005684
0,450,0,0.02583775,0,0.0258289,0,1.005979
0,453,0,0.02563154,0,0.02562144,0,1.00627
0,456,0,0.02542742,0,0.02541609,0,1.00656
0,459,0,0.02522537,0,0.02521281,0,1.006847
0,462,0,0.02502537,0,0.02501159,0,1.007132
0,465,0,0.02482739,0,0.02481239,0,1.007414
0,468,0,0.02463141,0,0.02461518,0,1.007694
0,471,0,0.02443738,0,0.02441995,0,1.007972
0,474,0,0.0242453,0,0.02422667,0,1.008248
0,477,0,0.02405513,0,0.0240353,0,1.008521
0,480,0,0.02386685,0,0.02384584,0,1.008793
0,483,0,0.02368044,0,0.02365825,0,1.009062
0,486,0,0.02349588,0,0.0234725,0,1.009329
0,489,0,0.02331313,0,0.02328859,0,1.009593
0,492,0,0.02313218,0,0.02310647,0,1.009856
0,495,0,0.022953,0,0.02292614,0,1.010116
0,498,0,0.02277557,0,0.02274756,0,1.010375
0,501,0,0.02259987,0,0.02257072,0,1.010631
0,504,0,0.02242589,0,0.0223956,0,1.010885
0,507,0,0.02225359,0,0.02222218,0,1.011137
0,510,0,0.02208295,0,0.02205042,0,1.011387
0,513,0,0.02191396,0,0.02188032,0,1.011635
0,516,0,0.0217466,0,0.02171185,0,1.011881
0,519,0,0.02158084,0,0.021545,0,1.012125
0,522,0,0.02141668,0,0.02137974,0,1.012367
0,525,0,0.02125408,0,0.02121606,0,1.012607
0,528,0,0.02109303,0,0.02105393,0,1.012845
0,531,0,0.0209335,0,0.02089334,0,1.013081
0,534,0,0.0207755,0,0.02073427,0,1.013315
0,537,0,0.02061898,0,0.0205767,0,1.013547
0,540,0,0.02046395,0,0.02042062,0,1.013778
0,543,0,0.02031037,0,0.02026601,0,1.014006
0,546,0,0.02015824,0,0.02011285,0,1.014233
0,549,0,0.02000753,0,0.01996112,0,1.014457
0,552,0,0.01985824,0,0.01981081,0,1.01468
0,555,0,0.01971033,0,0.0196619,0,1.014901
0,558,0,0.01956381,0,0.01951437,0,1.01512
0,561,0,0.01941865,0,0.01936822,0,1.015338
0,564,0,0.01927483,0,0.01922342,0,1.015553
0,567,0,0.01913234,0,0.01907996,0,1.015767
0,570,0,0.01899117,0,0.01893782,0,1.015979
0,573,0,0.01885131,0,0.01879699,0,1.016189
0,576,0,0.01871273,0,0.01865746,0,1.016398
0,579,0,0.01857542,0,0.0185192,0,1.016605
0,582,0,0.01843937,0,0.01838222,0,1.01681
0,585,0,0.01830456,0,0.01824648,0,1.017013
0,588,0,0.01817099,0,0.01811198,0,1.017215
0,591,0,0.01803863,0,0.01797871,0,1.017415
0,594,0,0.01790748,0,0.01784665,0,1.017613
0,597,0,0.01777752,0,0.01771579,0,1.01781
0,600,0,0.01764873,0,0.01758611,0,1.018005
0,603,0,0.01752112,0,0.01745761,0,1.018199
0,606,0,0.01739465,0,0.01733026,0,1.01839
0,609,0,0.01726932,0,0.01720407,0,1.018581
0,612,0,0.01714512,0,0.01707901,0,1.018769
0,615,0,0.01702204,0,0.01695507,0,1.018956
0,618,0,0.01690006,0,0.01683224,0,1.019142
0,621,0,0.01677918,0,0.01671052,0,1.019326
0,624,0,0.01665937,0,0.01658988,0,1.019508
0,627,0,0.01654064,0,0.01647033,0,1.019689
0,630,0,0.01642296,0,0.01635183,0,1.019869
0,633,0,0.01630633,0,0.01623439,0,1.020047
0,636,0,0.01619073,0,0.01611799,0,1.020223
0,639,0,0.01607616,0,0.01600263,0,1.020398
0,642,0,0.01596261,0,0.01588829,0,1.020571
0,645,0,0.01585006,0,0.01577496,0,1.020743
0,648,0,0.01573851,0,0.01566263,0,1.020914
0,651,0,0.01562794,0,0.0155513,0,1.021083
0,654,0,0.01551835,0,0.01544094,0,1.021251
0,657,0,0.01540972,0,0.01533156,0,1.021417
0,660,0,0.01530204,0,0.01522314,0,1.021582
0,663,0,0.01519531,0,0.01511567,0,1.021746
0,666,0,0.01508951,0,0.01500914,0,1.021908
0,669,0,0.01498464,0,0.01490354,0,1.022069
0,672,0,0.01488068,0,0.01479887,0,1.022228
0,675,0,0.01477763,0,0.01469512,0,1.022386
0,678,0,0.01467549,0,0.01459226,0,1.022543
0,681,0,0.01457423,0,0.01449031,0,1.022698
0,684,0,0.01447385,0,0.01438924,0,1.022852
0,687,0,0.01437434,0,0.01428905,0,1.023005
0,690,0,0.0142757,0,0.01418973,0,1.023157
0,693,0,0.01417791,0,0.01409127,0,1.023307
0,696,0,0.01408096,0,0.01399367,0,1.023456
0,699,0,0.01398486,0,0.01389691,0,1.023604
0,702,0,0.01388958,0,0.01380098,0,1.02375
0,705,0,0.01379513,0,0.01370588,0,1.023896
0,708,0,0.01370149,0,0.0136116,0,1.02404
0,711,0,0.01360865,0,0.01351814,0,1.024182
0,714,0,0.01351661,0,0.01342548,0,1.024324
0,717,0,0.01342536,0,0.01333361,0,1.024464
0,720,0,0.01333489,0,0.01324253,0,1.024603
0,723,0,0.0132452,0,0.01315224,0,1.024742
0,726,0,0.01315628,0,0.01306271,0,1.024878
0,729,0,0.01306811,0,0.01297396,0,1.025014
0,732,0,0.0129807,0,0.01288596,0,1.025149
0,735,0,0.01289403,0,0.01279871,0,1.025282
0,738,0,0.0128081,0,0.01271221,0,1.025414
0,741,0,0.0127229,0,0.01262644,0,1.025545
0,744,0,0.01263842,0,0.0125414,0,1.025675
0,747,0,0.01255467,0,0.01245709,0,1.025804
0,750,0,0.01247162,0,0.0123735,0,1.025932
0,753,0,0.01238928,0,0.01229061,0,1.026059
0,756,0,0.01230763,0,0.01220843,0,1.026185
0,759,0,0.01222667,0,0.01212694,0,1.026309
0,762,0,0.0121464,0,0.01204614,0,1.026433
0,765,0,0.0120668,0,0.01196602,0,1.026555
0,768,0,0.01198788,0,0.01188659,0,1.026677
0,771,0,0.01190962,0,0.01180782,0,1.026797
0,774,0,0.01183202,0,0.01172972,0,1.026917
0,777,0,0.01175507,0,0.01165227,0,1.027035
0,780,0,0.01167877,0,0.01157548,0,1.027152
0,783,0,0.01160311,0,0.01149933,0,1.027269
0,786,0,0.01152809,0,0.01142383,0,1.027384
0,789,0,0.01145369,0,0.01134895,0,1.027498
0,792,0,0.01137992,0,0.01127471,0,1.027612
0,795,0,0.01130676,0,0.01120109,0,1.027724
0,798,0,0.01123421,0,0.01112809,0,1.027836
0,801,0,0.01116227,0,0.01105569,0,1.027946
0,804,0,0.01109094,0,0.01098391,0,1.028056
0,807,0,0.01102019,0,0.01091272,0,1.028165
0,810,0,0.01095004,0,0.01084213,0,1.028273
0,813,0,0.01088047,0,0.01077212,0,1.028379
0,816,0,0.01081148,0,0.0107027,0,1.028485
0,819,0,0.01074306,0,0.01063386,0,1.02859
0,822,0,0.01067521,0,0.0105656,0,1.028694
0,825,0,0.01060792,0,0.0104979,0,1.028798
0,828,0,0.01054119,0,0.01043076,0,1.0289
0,831,0,0.01047502,0,0.01036418,0,1.029002
0,834,0,0.01040939,0,0.01029816,0,1.029102
0,837,0,0.0103443,0,0.01023268,0,1.029202
0,840,0,0.01027976,0,0.01016774,0,1.029301
0,843,0,0.01021574,0,0.01010335,0,1.029399
0,846,0,0.01015226,0,0.01003948,0,1.029496
0,849,0,0.0100893,0,0.009976148,0,1.029593
0,852,0,0.01002685,0,0.009913336,0,1.029688
0,855,0,0.009964925,0,0.009851042,0,1.029783
0,858,0,0.009903507,0,0.009789264,0,1.029877
0,861,0,0.009842594,0,0.009727995,0,1.02997
0,864,0,0.009782181,0,0.009667232,0,1.030063
0,867,0,0.009722265,0,0.009606969,0,1.030154
0,870,0,0.009662841,0,0.009547202,0,1.030245
0,873,0,0.009603903,0,0.009487926,0,1.030335
0,876,0,0.009545448,0,0.009429138,0,1.030424
0,879,0,0.009487472,0,0.009370834,0,1.030513
0,882,0,0.009429971,0,0.009313007,0,1.030601
0,885,0,0.009372939,0,0.009255655,0,1.030688
0,888,0,0.009316375,0,0.009198774,0,1.030774
0,891,0,0.009260271,0,0.009142359,0,1.03086
0,894,0,0.009204625,0,0.009086405,0,1.030945
0,897,0,0.009149434,0,0.00903091,0,1.031029
0,900,0,0.009094692,0,0.008975868,0,1.031112
0,903,0,0.009040396,0,0.008921277,0,1.031195
0,906,0,0.008986542,0,0.008867131,0,1.031277
0,909,0,0.008933126,0,0.008813427,0,1.031358
0,912,0,0.008880144,0,0.008760162,0,1.031439
0,915,0,0.008827592,0,0.008707331,0,1.031519
0,918,0,0.008775467,0,0.00865493,0,1.031598
0,921,0,0.008723765,0,0.008602955,0,1.031677
0,924,0,0.008672481,0,0.008551404,0,1.031755
0,927,0,0.008621613,0,0.008500271,0,1.031832
0,930,0,0.008571157,0,0.008449555,0,1.031909
0,933,0,0.00852111,0,0.008399251,0,1.031984
0,936,0,0.008471467,0,0.008349355,0,1.03206
0,939,0,0.008422225,0,0.008299864,0,1.032135
0,942,0,0.008373381,0,0.008250774,0,1.032209
0,945,0,0.00832493,0,0.008202082,0,1.032282
0,948,0,0.008276871,0,0.008153783,0,1.032355
0,951,0,0.008229199,0,0.008105877,0,1.032427
0,954,0,0.008181911,0,0.008058357,0,1.032499
0,957,0,0.008135004,0,0.008011222,0,1.03257
0,960,0,0.008088473,0,0.007964467,0,1.03264
0,963,0,0.008042317,0,0.00791809,0,1.03271
0,966,0,0.007996532,0,0.007872087,0,1.032779
0,969,0,0.007951114,0,0.007826455,0,1.032848
0,972,0,0.007906061,0,0.00778119,0,1.032916
0,975,0,0.007861369,0,0.007736291,0,1.032983
0,978,0,0.007817036,0,0.007691753,0,1.03305
0,981,0,0.007773057,0,0.007647573,0,1.033117
0,984,0,0.00772943,0,0.007603749,0,1.033183
0,987,0,0.007686152,0,0.007560276,0,1.033248
0,990,0,0.00764322,0,0.007517153,0,1.033312
0,993,0,0.007600632,0,0.007474376,0,1.033377
0,996,0,0.007558383,0,0.007431943,0,1.03344
0,999,0,0.007516471,0,0.007389849,0,1.033503
0,1002,0,0.007474893,0,0.007348092,0,1.033566
0,1005,0,0.007433647,0,0.007306669,0,1.033628
0,1008,0,0.007392728,0,0.007265578,0,1.03369
0,1011,0,0.007352136,0,0.007224815,0,1.033751
0,1014,0,0.007311866,0,0.007184378,0,1.033811
0,1017,0,0.007271916,0,0.007144264,0,1.033871
0,1020,0,0.007232284,0,0.007104471,0,1.033931
0,1023,0,0.007192966,0,0.007064996,0,1.03399
0,1026,0,0.007153961,0,0.007025835,0,1.034048
0,1029,0,0.007115264,0,0.006986986,0,1.034106
0,1032,0,0.007076875,0,0.006948447,0,1.034164
0,1035,0,0.007038789,0,0.006910214,0,1.034221
0,1038,0,0.007001005,0,0.006872286,0,1.034278
0,1041,0,0.006963519,0,0.006834658,0,1.034334
0,1044,0,0.006926329,0,0.00679733,0,1.03439
0,1047,0,0.006889433,0,0.006760298,0,1.034445
0,1050,0,0.006852828,0,0.006723559,0,1.0345
0,1053,0,0.006816511,0,0.006687112,0,1.034554
0,1056,0,0.006780481,0,0.006650953,0,1.034608
0,1059,0,0.006744733,0,0.00661508,0,1.034661
0,1062,0,0.006709266,0,0.006579491,0,1.034714
0,1065,0,0.00667408,0,0.006544184,0,1.034767
0,1068,0,0.00663917,0,0.006509156,0,1.034819
0,1071,0,0.006604533,0,0.006474404,0,1.034871
0,1074,0,0.006570169,0,0.006439927,0,1.034922
0,1077,0,0.006536074,0,0.006405721,0,1.034973
0,1080,0,0.006502246,0,0.006371786,0,1.035023
0,1083,0,0.006468683,0,0.006338117,0,1.035074
0,1086,0,0.006435383,0,0.006304714,0,1.035123
0,1089,0,0.006402343,0,0.006271573,0,1.035172
0,1092,0,0.006369561,0,0.006238693,0,1.035221
0,1095,0,0.006337035,0,0.006206071,0,1.03527
0,1098,0,0.006304763,0,0.006173705,0,1.035318
0,1101,0,0.006272743,0,0.006141594,0,1.035365
0,1104,0,0.006240972,0,0.006109734,0,1.035413
0,1107,0,0.006209449,0,0.006078124,0,1.03546
0,1110,0,0.006178171,0,0.006046761,0,1.035506
0,1113,0,0.006147137,0,0.006015644,0,1.035552
0,1116,0,0.006116344,0,0.00598477,0,1.035598
0,1119,0,0.006085789,0,0.005954138,0,1.035644
0,1122,0,0.006055472,0,0.005923745,0,1.035689
0,1125,0,0.006025391,0,0.005893589,0,1.035733
0,1128,0,0.005995542,0,0.005863669,0,1.035778
0,1131,0,0.005965925,0,0.005833982,0,1.035822
0,1134,0,0.005936537,0,0.005804526,0,1.035865
0,1137,0,0.005907377,0,0.0057753,0,1.035908
0,1140,0,0.005878442,0,0.005746301,0,1.035951
0,1143,0,0.005849729,0,0.005717528,0,1.035994
0,1146,0,0.005821239,0,0.005688978,0,1.036036
0,1149,0,0.005792969,0,0.00566065,0,1.036078
0,1152,0,0.005764917,0,0.005632542,0,1.03612
0,1155,0,0.00573708,0,0.005604651,0,1.036161
0,1158,0,0.005709458,0,0.005576977,0,1.036202
0,1161,0,0.005682048,0,0.005549517,0,1.036243
0,1164,0,0.005654849,0,0.00552227,0,1.036283
0,1167,0,0.005627859,0,0.005495234,0,1.036323
0,1170,0,0.005601075,0,0.005468406,0,1.036363
0,1173,0,0.005574498,0,0.005441786,0,1.036402
0,1176,0,0.005548124,0,0.005415371,0,1.036441
0,1179,0,0.005521952,0,0.00538916,0,1.03648
0,1182,0,0.005495979,0,0.00536315,0,1.036518
0,1185,0,0.005470206,0,0.005337342,0,1.036556
0,1188,0,0.005444629,0,0.005311731,0,1.036594
0,1191,0,0.005419248,0,0.005286318,0,1.036632
0,1194,0,0.00539406,0,0.005261099,0,1.036669
0,1197,0,0.005369063,0,0.005236074,0,1.036706
0,1200,0,0.005344257,0,0.005211242,0,1.036743
0,1203,0,0.005319641,0,0.0051866,0,1.036779
0,1206,0,0.005295211,0,0.005162146,0,1.036815
0,1209,0,0.005270967,0,0.00513788,0,1.036851
0,1212,0,0.005246907,0,0.0051138,0,1.036886
0,1215,0,0.005223029,0,0.005089904,0,1.036922
0,1218,0,0.005199333,0,0.00506619,0,1.036957
0,1221,0,0.005175815,0,0.005042657,0,1.036991
0,1224,0,0.005152476,0,0.005019303,0,1.037026
0,1227,0,0.005129313,0,0.004996128,0,1.03706
0,1230,0,0.005106325,0,0.004973129,0,1.037094
0,1233,0,0.00508351,0,0.004950305,0,1.037128
0,1236,0,0.005060867,0,0.004927654,0,1.037161
0,1239,0,0.005038395,0,0.004905175,0,1.037195
0,1242,0,0.005016091,0,0.004882866,0,1.037228
0,1245,0,0.004993956,0,0.004860727,0,1.03726
0,1248,0,0.004971986,0,0.004838754,0,1.037293
0,1251,0,0.00495018,0,0.004816948,0,1.037325
0,1254,0,0.004928538,0,0.004795307,0,1.037357
0,1257,0,0.004907059,0,0.00477383,0,1.037389
0,1260,0,0.00488574,0,0.004752514,0,1.03742
0,1263,0,0.00486458,0,0.004731359,0,1.037451
0,1266,0,0.004843579,0,0.004710364,0,1.037482
0,1269,0,0.004822734,0,0.004689527,0,1.037513
0,1272,0,0.004802045,0,0.004668846,0,1.037544
0,1275,0,0.004781509,0,0.004648321,0,1.037574
0,1278,0,0.004761127,0,0.00462795,0,1.037604
0,1281,0,0.004740896,0,0.004607731,0,1.037634
0,1284,0,0.004720815,0,0.004587664,0,1.037664
0,1287,0,0.004700882,0,0.004567747,0,1.037693
0,1290,0,0.004681098,0,0.00454798,0,1.037723
0,1293,0,0.00466146,0,0.00452836,0,1.037752
0,1296,0,0.004641967,0,0.004508886,0,1.03778
0,1299,0,0.004622619,0,0.004489557,0,1.037809
0,1302,0,0.004603413,0,0.004470373,0,1.037838
0,1305,0,0.004584349,0,0.004451331,0,1.037866
0,1308,0,0.004565425,0,0.004432431,0,1.037894
0,1311,0,0.00454664,0,0.004413671,0,1.037922
0,1314,0,0.004527994,0,0.004395051,0,1.037949
0,1317,0,0.004509485,0,0.004376569,0,1.037977
0,1320,0,0.004491112,0,0.004358224,0,1.038004
0,1323,0,0.004472873,0,0.004340015,0,1.038031
0,1326,0,0.004454768,0,0.00432194,0,1.038058
0,1329,0,0.004436796,0,0.004304,0,1.038084
0,1332,0,0.004418954,0,0.004286191,0,1.038111
0,1335,0,0.004401243,0,0.004268514,0,1.038137
0,1338,0,0.004383661,0,0.004250967,0,1.038163
0,1341,0,0.004366207,0,0.004233549,0,1.038189
0,1344,0,0.004348881,0,0.004216259,0,1.038215
0,1347,0,0.00433168,0,0.004199096,0,1.03824
0,1350,0,0.004314605,0,0.00418206,0,1.038265
0,1353,0,0.004297653,0,0.004165148,0,1.038291
0,1356,0,0.004280824,0,0.00414836,0,1.038316
0,1359,0,0.004264117,0,0.004131695,0,1.03834
0,1362,0,0.00424753,0,0.004115152,0,1.038365
0,1365,0,0.004231064,0,0.004098729,0,1.03839
0,1368,0,0.004214717,0,0.004082426,0,1.038414
0,1371,0,0.004198487,0,0.004066243,0,1.038438
0,1374,0,0.004182374,0,0.004050177,0,1.038462
0,1377,0,0.004166377,0,0.004034227,0,1.038486
0,1380,0,0.004150494,0,0.004018393,0,1.038509
0,1383,0,0.004134726,0,0.004002675,0,1.038533
0,1386,0,0.004119071,0,0.00398707,0,1.038556
0,1389,0,0.004103528,0,0.003971578,0,1.03858
0,1392,0,0.004088096,0,0.003956198,0,1.038603
0,1395,0,0.004072774,0,0.00394093,0,1.038625
0,1398,0,0.004057562,0,0.003925771,0,1.038648
0,1401,0,0.004042457,0,0.003910721,0,1.038671
0,1404,0,0.00402746,0,0.00389578,0,1.038693
0,1407,0,0.00401257,0,0.003880946,0,1.038715
0,1410,0,0.003997786,0,0.003866219,0,1.038738
0,1413,0,0.003983106,0,0.003851597,0,1.038759
0,1416,0,0.003968529,0,0.00383708,0,1.038781
0,1419,0,0.003954057,0,0.003822667,0,1.038803
0,1422,0,0.003939686,0,0.003808357,0,1.038825
0,1425,0,0.003925417,0,0.003794148,0,1.038846
0,1428,0,0.003911248,0,0.003780042,0,1.038867
0,1431,0,0.003897178,0,0.003766035,0,1.038888
0,1434,0,0.003883208,0,0.003752128,0,1.038909
0,1437,0,0.003869335,0,0.00373832,0,1.03893
0,1440,0,0.00385556,0,0.003724609,0,1.038951
0,1443,0,0.003859858,0,0.003861696,0,0.5266835
0,1446,0,0.004088929,0,0.004640013,0,0.5432703
0,1449,0,0.004795974,0,0.00618185,0,0.5676942
0,1452,0,0.006140406,0,0.008537124,0,0.5983888
0,1455,0,0.008198913,0,0.01166287,0,0.6331865
0,1458,0,0.0109655,0,0.01544577,0,0.6699575
0,1461,0,0.01436803,0,0.01973517,0,0.706883
0,1464,0,0.01829069,0,0.02436783,0,0.7425559
